country_name,country_code,indicator_name,indicator_code,value,year
Low income,LIC,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,1.924839769,1999
Low income,LIC,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.534574548,2004
Low income,LIC,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2.506322843,2003
Low income,LIC,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,16.97319892,1994
Low income,LIC,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,21.31607877,2004
Low income,LIC,"Prevalence of overweight (modeled estimate, % of children under 5)",SH.STA.OWGH.ME.ZS,3.698290586,2020
Low income,LIC,"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,17.26641706,1987
Low income,LIC,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,47.91755676,2000
Low income,LIC,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,25.94259834,2005
Low income,LIC,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,41.06567001,2002
Low income,LIC,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,54.46369171,2008
Low income,LIC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,43.93053055,1981
Low income,LIC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,42.01739883,1996
Low income,LIC,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,27.6,1990
Low income,LIC,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,3.295455933,2000
Low income,LIC,Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,0.909179986,2015
Low income,LIC,Ratio of young literate females to males (% ages 15-24),SE.ADT.1524.LT.FM.ZS,0.746710002,1992
Low income,LIC,Ratio of young literate females to males (% ages 15-24),SE.ADT.1524.LT.FM.ZS,0.773580015,1997
Low income,LIC,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.825672227,1962
Low income,LIC,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.140856322,1974
Low income,LIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.18273,2008
Low income,LIC,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,52.86089,1994
Low income,LIC,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,61.69304,1999
Low income,LIC,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,91.65576,2008
Low income,LIC,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,67.05073,1993
Low income,LIC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,22.94685,1993
Low income,LIC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,23.71659,1995
Low income,LIC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,36.73397,2018
Low income,LIC,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,23.90375,2000
Low income,LIC,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.036801413,2010
Low income,LIC,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,11.20657095,2000
Low income,LIC,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,8.857606582,2016
Low income,LIC,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,46.17462165,1982
Low income,LIC,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,4.644582968,2018
Low income,LIC,Urban population growth (annual %),SP.URB.GROW,3.648268016,1999
Low income,LIC,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,63.76909598,2018
Lower middle income,LMC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,103.7544925,1985
Lower middle income,LMC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,53.74743441,2010
Lower middle income,LMC,Age dependency ratio (% of working-age population),SP.POP.DPND,77.74608833,1989
Lower middle income,LMC,Age dependency ratio (% of working-age population),SP.POP.DPND,61.01582508,2009
Lower middle income,LMC,"Age dependency ratio, young",SP.POP.DPND.YG,77.05743343,1969
Lower middle income,LMC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.8567243,1974
Lower middle income,LMC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.61525819,1979
Lower middle income,LMC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.20158564,2013
Lower middle income,LMC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,62.90141101,2008
Lower middle income,LMC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,17.12968332,2002
Lower middle income,LMC,"Immunization, BCG (% of one-year-old children)",SH.IMM.IBCG,87.80722334,2013
Lower middle income,LMC,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,43.79296393,2006
Lower middle income,LMC,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,51.78145516,2014
Lower middle income,LMC,"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,67.37970427,2002
Lower middle income,LMC,"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,78.93990197,2011
Lower middle income,LMC,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,64.45577672,2006
Lower middle income,LMC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,56.66860836,1980
Lower middle income,LMC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,50.51288739,1972
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.22313936,1982
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.93888156,2001
Lower middle income,LMC,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,58.74449921,2006
Lower middle income,LMC,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,79.03762054,1996
Lower middle income,LMC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,76.50005341,2000
Lower middle income,LMC,"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,17.90393187,2012
Lower middle income,LMC,"Mortality caused by road traffic injury, female (per 100,000 female population)",SH.STA.TRAF.FE.P5,9.583714561,2000
Lower middle income,LMC,"Mortality caused by road traffic injury, male (per 100,000 male population)",SH.STA.TRAF.MA.P5,27.20770097,2007
Lower middle income,LMC,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.904436077,2016
Lower middle income,LMC,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.88849806,2004
Lower middle income,LMC,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.704177429,2014
Lower middle income,LMC,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,18.86138964,2016
Lower middle income,LMC,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,72.2,1996
Lower middle income,LMC,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,50.9,2010
Lower middle income,LMC,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,47.2,1993
Lower middle income,LMC,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,80.70118319,2005
Lower middle income,LMC,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,85.81818802,2019
Lower middle income,LMC,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,8.919756037,2008
Lower middle income,LMC,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,19.54799409,2005
Lower middle income,LMC,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,57.47526401,2014
Lower middle income,LMC,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,15.91988467,1972
Lower middle income,LMC,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,15.3320978,1987
Lower middle income,LMC,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,11.85835279,2007
Lower middle income,LMC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.79581724,1979
Lower middle income,LMC,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,40.59380564,1961
Lower middle income,LMC,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,41.50751593,1970
Lower middle income,LMC,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,38.77819999,1991
Lower middle income,LMC,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,39.10933488,1993
Lower middle income,LMC,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,13.58867577,1973
Lower middle income,LMC,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,10.68403382,2008
Lower middle income,LMC,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.93927842,2011
Lower middle income,LMC,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.371375694,2019
Lower middle income,LMC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.24347893,1962
Lower middle income,LMC,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,56.2762046,1988
Lower middle income,LMC,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,61.68932799,2006
Lower middle income,LMC,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,62.89319326,2011
Lower middle income,LMC,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.901624039,1979
Lower middle income,LMC,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.047970731,1985
Lower middle income,LMC,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.123825996,1998
Lower middle income,LMC,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.836392704,2016
Lower middle income,LMC,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.1905152,1984
Lower middle income,LMC,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.169110789,1997
Lower middle income,LMC,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,6.804695603,1974
Lower middle income,LMC,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.714927707,1984
Lower middle income,LMC,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,8.483045959,2015
Lower middle income,LMC,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.951674501,1987
Lower middle income,LMC,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,8.461416979,2007
Lower middle income,LMC,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,8.544827973,2015
Lower middle income,LMC,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,7.243784413,2005
Lower middle income,LMC,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.801945449,1961
Lower middle income,LMC,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.426269264,2007
Lower middle income,LMC,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.906323343,2016
Lower middle income,LMC,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.659183854,1969
Lower middle income,LMC,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.342526578,1977
Lower middle income,LMC,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.559363831,2011
Lower middle income,LMC,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.834388423,1979
Lower middle income,LMC,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.379842043,1987
Lower middle income,LMC,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.912761097,1962
Lower middle income,LMC,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.945030169,1971
Lower middle income,LMC,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,4.120346704,1978
Lower middle income,LMC,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,3.51606097,1988
Lower middle income,LMC,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.188559764,1995
Lower middle income,LMC,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.217745541,1995
Lower middle income,LMC,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,3.09082589,2020
Lower middle income,LMC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.311084785,1998
Lower middle income,LMC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.965022629,2012
Eritrea,ERI,"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,33.5,2004
Eritrea,ERI,"Mortality caused by road traffic injury, female (per 100,000 female population)",SH.STA.TRAF.FE.P5,20.6,2018
Eritrea,ERI,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,30.3,2007
Eritrea,ERI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,422.729,1962
Eritrea,ERI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,478.969,1963
Eritrea,ERI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,33.1,2016
Eritrea,ERI,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,31.13992882,2006
Eritrea,ERI,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,38.75,2003
Eritrea,ERI,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,32.9,2014
Eritrea,ERI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,47.12042315,2001
Eritrea,ERI,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,17.38534628,1993
Eritrea,ERI,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,13.80376864,2000
Eritrea,ERI,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,16.32906341,1996
Eritrea,ERI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,47.06621369,1998
Eritrea,ERI,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,43.96131428,1981
Eritrea,ERI,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,44.13538024,1960
Eritrea,ERI,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,47.98686727,1993
Eritrea,ERI,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,11.14250694,2005
Eritrea,ERI,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.29506719,1968
Eritrea,ERI,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.47928218,1969
Eritrea,ERI,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.98472315,1983
Eritrea,ERI,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.09933275,1981
Eritrea,ERI,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,9.760809568,1992
Eritrea,ERI,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,53.38163214,1971
Eritrea,ERI,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,50.22652731,1999
Eritrea,ERI,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,57.50864059,2008
Eritrea,ERI,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.53112962,1986
Eritrea,ERI,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.548495774,1989
Eritrea,ERI,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.741725985,1992
Eritrea,ERI,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,5.547973719,1994
Eritrea,ERI,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.617790217,1970
Eritrea,ERI,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.698990904,1976
Eritrea,ERI,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.420067932,1981
Eritrea,ERI,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.583444887,2004
Eritrea,ERI,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.123187004,2009
Eritrea,ERI,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.636606162,1976
Eritrea,ERI,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.737245089,1985
Eritrea,ERI,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.740066674,1986
Eritrea,ERI,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2.941713312,1970
Eritrea,ERI,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,3.064466135,1981
Eritrea,ERI,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,3.200881347,1991
Eritrea,ERI,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2.639619507,2010
Eritrea,ERI,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2.744531112,1971
Eritrea,ERI,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.018933405,1990
Eritrea,ERI,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.518808695,2000
Eritrea,ERI,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2.817722423,2006
Eritrea,ERI,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.410797132,2004
Eritrea,ERI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.358736098,1995
Eritrea,ERI,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.994356747,1988
Eritrea,ERI,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2.384152515,1960
Eritrea,ERI,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.267844175,1975
Eritrea,ERI,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.588527148,2007
Eritrea,ERI,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,0.829979814,1976
Eritrea,ERI,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,0.825205661,1978
Eritrea,ERI,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.658294402,1970
Eritrea,ERI,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.062366199,2008
Eritrea,ERI,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.586863046,1995
Eritrea,ERI,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.206576479,1963
Eritrea,ERI,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.374218118,2008
Eritrea,ERI,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,0.316717851,1988
Eritrea,ERI,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.92241772,1981
Eritrea,ERI,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.82469179,2002
Eritrea,ERI,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,48.7,2016
Eritrea,ERI,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,37.1,2008
Eritrea,ERI,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,36.2,2017
Eritrea,ERI,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,41.3,2012
Eritrea,ERI,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,1.4,1995
Eritrea,ERI,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.8,2012
Eritrea,ERI,"Prevalence of overweight (modeled estimate, % of children under 5)",SH.STA.OWGH.ME.ZS,1.8,2017
Eritrea,ERI,"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,16.7,1996
Eritrea,ERI,"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,6.1,1977
Eritrea,ERI,Prevalence of syphilis (% of women attending antenatal care),SH.PRG.SYPH.ZS,1.08,2017
Eritrea,ERI,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,30.7,1990
Eritrea,ERI,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,17.8,2006
Eritrea,ERI,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,15.8,2011
Eritrea,ERI,"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.638550043,1996
Eritrea,ERI,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.451849321,2003
Eritrea,ERI,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,90.90686035,2003
Eritrea,ERI,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,94.2780304,2007
Eritrea,ERI,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,63.07897949,2018
Eritrea,ERI,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,72.73174,2007
Eritrea,ERI,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,111.7061386,2007
Eritrea,ERI,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,72.38268,2012
Eritrea,ERI,"School enrollment, secondary (% net)",SE.SEC.NENR,38.30874,2008
Eritrea,ERI,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,23.34966,2002
Eritrea,ERI,"Stillbirth rate (per 1,000 total births)",SH.DYN.STLB,21.07994293,2008
Eritrea,ERI,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,30.8687496,1968
Eritrea,ERI,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,2.61,2000
Eritrea,ERI,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,6.34,2019
Estonia,EST,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,23.3774,1964
Estonia,EST,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,36.1252,1974
Estonia,EST,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,40.4624,1979
Estonia,EST,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,22.563,2007
Estonia,EST,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,12.7578,2014
Estonia,EST,Age dependency ratio (% of working-age population),SP.POP.DPND,50.9411717,1988
Estonia,EST,"Age dependency ratio, old",SP.POP.DPND.OL,18.924132,1976
Estonia,EST,"Age dependency ratio, old",SP.POP.DPND.OL,18.24713244,1991
Estonia,EST,"Age dependency ratio, young",SP.POP.DPND.YG,33.1167669,1971
Estonia,EST,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.4,1969
Estonia,EST,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.5,2003
Estonia,EST,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.6,2001
Estonia,EST,Capital health expenditure (% of GDP),SH.XPD.KHEX.GD.ZS,0.11422785,2002
Estonia,EST,Capital health expenditure (% of GDP),SH.XPD.KHEX.GD.ZS,0.60821235,2015
Estonia,EST,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,92.00594059,2010
Estonia,EST,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,2009.142578,2016
Estonia,EST,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.1,2009
Estonia,EST,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,75.34111786,2015
Estonia,EST,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,21.99961662,2001
Estonia,EST,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,23.35858727,2008
Estonia,EST,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,289.6072388,2016
Estonia,EST,External health expenditure channeled through government (% of external health expenditure),SH.XPD.EHEX.EH.ZS,32.35294118,2009
Estonia,EST,External health expenditure channeled through government (% of external health expenditure),SH.XPD.EHEX.EH.ZS,70.73170732,2012
Estonia,EST,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP2.ZG,0.08538909,2004
Estonia,EST,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,65.096,1963
Estonia,EST,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,63.911,1980
Estonia,EST,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,64.2,1982
Estonia,EST,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,64.6,2001
Estonia,EST,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,99.77594757,2000
Estonia,EST,"Mortality caused by road traffic injury, male (per 100,000 male population)",SH.STA.TRAF.MA.P5,13.1,2011
Estonia,EST,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,11.3,2011
Estonia,EST,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.6,2017
Estonia,EST,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.3,2015
Estonia,EST,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,3.4,2003
Estonia,EST,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,104.137,1971
Estonia,EST,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.4,1993
Estonia,EST,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,16.6,1986
Estonia,EST,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,3.1,2006
Estonia,EST,"Mortality rate, under-5, female (per 1,000)",SH.DYN.MORT.FE,10.4,1999
Estonia,EST,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,6.433,2016
Estonia,EST,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,299.1966553,2010
Estonia,EST,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.40118564,2007
Estonia,EST,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,99.9259872,2002
Estonia,EST,"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS,99.8767376,2000
Estonia,EST,"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS,99.68154795,2005
Estonia,EST,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,96.17334819,2007
Estonia,EST,"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,98.71839498,2016
Estonia,EST,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.408,1986
Estonia,EST,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.484,1987
